"id.exposure","id.outcome","outcome","exposure","method","nsnp","b","se","pval","lo_ci","up_ci","or","or_lci95","or_uci95"
"ebi-a-GCST90001417","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001417","Weighted median",26,-0.0236928584637482,0.0261800645230394,0.36546740935058,-0.0750057849289055,0.027620068001409,0.976585613704747,0.927738119413966,1.0280050382079
"ebi-a-GCST90001418","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001418","Inverse variance weighted",26,-0.0031598399688046,0.0134319304244132,0.814015952069433,-0.0294864236006545,0.0231667436630453,0.996845147071377,0.970944059476007,1.02343717698425
"ebi-a-GCST90001418","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001418","MR Egger",26,-0.00277694308996714,0.0158023240623569,0.86198033035239,-0.0337494982521866,0.0281956120722523,0.997226909049946,0.966813662818062,1.02859687070894
"ebi-a-GCST90001418","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001418","Weighted median",26,0.0019718262034496,0.0142763849793016,0.890147134550019,-0.0260098883559815,0.0299535407628807,1.00197377153114,0.974325455084173,1.03040666093406
"ebi-a-GCST90001419","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001419","Inverse variance weighted",19,0.0444856158158442,0.0257880060131674,0.0845183500439897,-0.00605887596996395,0.0950301076016523,1.04548993808249,0.993959442004928,1.09969196371527
"ebi-a-GCST90001419","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001419","MR Egger",19,0.0645960434931823,0.03696455178089,0.0985858206667153,-0.00785447799736204,0.137046564983727,1.06672802561072,0.992176287812456,1.14688155179782
"ebi-a-GCST90001419","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001419","Weighted median",19,0.0571669992959217,0.0310939985708745,0.0659855285189222,-0.00377723790299245,0.118111236494836,1.05883261993358,0.996229886886597,1.12536928654002
"ebi-a-GCST90001420","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001420","Inverse variance weighted",20,0.00307505438741632,0.0162726597666444,0.850115854223105,-0.0288193587552067,0.0349694675300394,1.00307978721715,0.971591958196184,1.03558808925469
"ebi-a-GCST90001420","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001420","MR Egger",20,0.0123807961394417,0.0203613483160677,0.550747681688503,-0.0275274465600509,0.0522890388389343,1.01245775547395,0.972847980856494,1.0536802530205
"ebi-a-GCST90001420","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001420","Weighted median",20,0.0194848093430407,0.0232145684809971,0.401281118174103,-0.0260157448797135,0.064985363565795,1.01967587719655,0.974319748940732,1.06714340509565
